date,areaCode,cumCasesBySpecimenDate,newCasesBySpecimenDate
08/10/2020,W06000024,1137,21
08/10/2020,E10000030,7190,132
08/10/2020,S12000018,486,6
08/10/2020,W06000003,1069,28
08/10/2020,S12000028,651,19
08/10/2020,S12000042,1578,48
08/10/2020,N09000004,818,42
08/10/2020,W06000002,878,20
08/10/2020,E06000044,1054,77
08/10/2020,S12000008,835,57
08/10/2020,N09000009,1222,92
08/10/2020,S12000038,1506,66
08/10/2020,S12000026,569,7
08/10/2020,E06000051,2107,25
08/10/2020,S12000045,970,34
08/10/2020,E08000008,4116,118
08/10/2020,W06000020,578,12
08/10/2020,N09000003,4534,270
08/10/2020,E06000031,2039,21
08/10/2020,W06000005,1366,38
08/10/2020,N09000002,1719,52
08/10/2020,E06000014,2191,124
08/10/2020,S12000039,928,23
08/10/2020,E06000046,503,11
08/10/2020,E08000007,4004,135
08/10/2020,E06000027,491,19
08/10/2020,E06000005,1107,38
08/10/2020,E08000021,8168,306
08/10/2020,E08000029,2132,55
08/10/2020,E06000026,1178,32
08/10/2020,E09000006,2184,27
08/10/2020,E06000006,2269,65
08/10/2020,E08000002,3663,104
08/10/2020,S12000034,759,8
08/10/2020,S12000023,23,0
08/10/2020,E08000018,3727,101
08/10/2020,E08000036,3813,129
08/10/2020,E09000005,2784,63
08/10/2020,S12000047,1610,36
08/10/2020,S12000040,1099,52
08/10/2020,S12000036,4047,104
08/10/2020,W06000010,1323,38
08/10/2020,W06000012,1132,37
08/10/2020,E06000020,996,16
08/10/2020,S12000020,154,6
08/10/2020,E08000034,5893,172
08/10/2020,E06000037,698,14
08/10/2020,E10000028,6401,146
08/10/2020,E09000026,2511,74
08/10/2020,E08000016,3316,114
08/10/2020,E06000040,863,19
08/10/2020,S12000005,267,6
08/10/2020,E09000010,2180,64
08/10/2020,E09000013,1421,39
08/10/2020,E06000025,1319,40
08/10/2020,S12000029,3017,131
08/10/2020,E06000055,1863,14
08/10/2020,S12000033,1649,38
08/10/2020,S12000010,495,12
08/10/2020,N09000010,1813,99
08/10/2020,W06000004,1096,17
08/10/2020,S12000030,479,18
08/10/2020,S12000021,735,21
08/10/2020,S12000013,56,0
08/10/2020,W06000019,849,11
08/10/2020,E09000029,1369,25
08/10/2020,E10000019,4033,105
08/10/2020,W06000014,1071,15
08/10/2020,E08000022,2455,79
08/10/2020,E06000013,1242,44
08/10/2020,E09000017,2142,51
08/10/2020,E06000030,1531,16
08/10/2020,E08000015,5312,174
08/10/2020,E09000020,1113,29
08/10/2020,W06000008,156,0
08/10/2020,E06000007,3389,100
08/10/2020,S12000027,61,1
08/10/2020,W06000016,3918,80
08/10/2020,E09000015,2125,40
08/10/2020,S12000048,667,5
08/10/2020,E08000004,5582,118
08/10/2020,E09000030,2066,64
08/10/2020,E06000057,3506,81
08/10/2020,S12000011,772,16
08/10/2020,E08000010,5238,221
08/10/2020,E06000038,1116,23
08/10/2020,E06000010,2184,31
08/10/2020,E10000007,5854,186
08/10/2020,E06000047,7051,362
08/10/2020,E08000033,2396,69
08/10/2020,W06000015,4102,139
08/10/2020,E10000025,4738,106
08/10/2020,E06000021,2397,46
08/10/2020,E06000009,1875,72
08/10/2020,E08000011,3744,193
08/10/2020,E09000009,2836,68
08/10/2020,S12000049,7762,266
08/10/2020,E10000024,6600,319
08/10/2020,E10000015,7059,137
08/10/2020,E06000035,1396,15
08/10/2020,E06000059,951,40
08/10/2020,E08000027,2332,55
08/10/2020,E10000006,4273,77
08/10/2020,E08000023,2549,67
08/10/2020,E10000002,2699,69
08/10/2020,E06000034,868,21
08/10/2020,E10000018,5955,189
08/10/2020,E08000017,3347,103
08/10/2020,E06000008,3498,88
08/10/2020,E08000037,3055,60
08/10/2020,E10000011,2237,32
08/10/2020,E09000031,1896,44
08/10/2020,E06000042,1372,31
08/10/2020,E06000015,2081,52
08/10/2020,E09000033,1543,47
08/10/2020,E06000024,1275,18
08/10/2020,E06000033,1000,15
08/10/2020,E06000043,1397,46
08/10/2020,E08000003,15209,440
08/10/2020,E09000027,1147,34
08/10/2020,E08000012,12192,646
08/10/2020,S12000041,608,5
08/10/2020,E10000012,8197,150
08/10/2020,E09000008,2697,39
08/10/2020,S12000019,756,17
08/10/2020,E09000012,2082,48
08/10/2020,E10000029,3436,52
08/10/2020,E09000016,1873,54
08/10/2020,E09000011,1615,32
08/10/2020,E08000030,2881,60
08/10/2020,E10000020,4070,56
08/10/2020,E10000027,1851,31
08/10/2020,E06000016,8110,151
08/10/2020,E08000031,2671,66
08/10/2020,E06000002,2091,79
08/10/2020,E06000017,189,12
08/10/2020,E08000005,4724,126
08/10/2020,E06000032,2370,36
08/10/2020,E10000016,10056,123
08/10/2020,E06000049,3738,79
08/10/2020,E08000001,6134,126
08/10/2020,E09000024,1336,24
08/10/2020,E10000023,4572,121
08/10/2020,E10000032,3908,53
08/10/2020,E08000013,3405,138
08/10/2020,E10000021,5903,122
08/10/2020,E10000014,6805,125
08/10/2020,E06000036,601,12
08/10/2020,E09000002,1480,35
08/10/2020,E09000022,2348,51
08/10/2020,E06000003,1359,49
08/10/2020,E06000045,1364,38
08/10/2020,E06000012,584,42
08/10/2020,E06000056,1727,14
08/10/2020,E08000025,15435,420
08/10/2020,E10000003,3152,63
08/10/2020,E09000025,2521,71
08/10/2020,E06000041,848,17
08/10/2020,E06000050,3573,102
08/10/2020,E09000014,1628,55
08/10/2020,E06000052,1651,28
08/10/2020,E06000023,2850,193
08/10/2020,E09000032,2184,57
08/10/2020,E10000008,2804,124
08/10/2020,E09000003,2859,78
08/10/2020,E09000018,2086,61
08/10/2020,E09000021,1177,26
08/10/2020,E08000026,3154,111
08/10/2020,E06000011,2578,57
08/10/2020,E09000007,1381,41
08/10/2020,E06000001,1331,39
08/10/2020,E06000058,2002,125
08/10/2020,E10000031,4102,98
08/10/2020,E06000018,7593,798
08/10/2020,E09000004,1587,25
08/10/2020,E06000054,1879,41
08/10/2020,E08000035,14357,602
08/10/2020,E10000034,3936,82
08/10/2020,E09000023,1963,36
08/10/2020,E06000004,2225,109
08/10/2020,E06000039,1219,24
08/10/2020,E08000024,4651,107
08/10/2020,E08000006,4914,173
08/10/2020,E06000019,1092,8
08/10/2020,E10000017,18257,646
08/10/2020,E09000028,2332,42
07/10/2020,N09000001,1141,62
07/10/2020,N09000006,559,38
07/10/2020,N09000008,972,23
07/10/2020,W06000011,2352,68
07/10/2020,N09000007,1207,54
07/10/2020,S12000014,1031,28
07/10/2020,N09000011,888,35
07/10/2020,S12000035,309,11
07/10/2020,W06000022,1382,26
07/10/2020,E08000019,10438,608
07/10/2020,W06000009,409,4
07/10/2020,W06000021,485,11
07/10/2020,E10000013,2732,51
07/10/2020,E06000022,823,63
07/10/2020,W06000001,559,19
07/10/2020,S12000006,493,12
07/10/2020,W06000023,570,9
07/10/2020,N09000005,2286,279
07/10/2020,E08000028,3875,74
07/10/2020,E08000032,11344,250
07/10/2020,S12000050,3036,132
07/10/2020,S12000017,456,3
07/10/2020,E09000019,1213,34
07/10/2020,W06000018,1658,52
07/10/2020,W06000006,1845,30
07/10/2020,W06000013,1283,40
07/10/2020,E08000014,4578,256
07/10/2020,E08000009,3321,104
07/10/2020,W06000024,1116,23
07/10/2020,E10000030,7058,169
07/10/2020,S12000018,480,1
07/10/2020,W06000003,1041,26
07/10/2020,S12000028,632,8
07/10/2020,S12000042,1530,36
07/10/2020,N09000004,776,43
07/10/2020,E06000044,977,55
07/10/2020,W06000002,858,24
07/10/2020,S12000008,778,38
07/10/2020,N09000009,1130,82
07/10/2020,S12000038,1440,70
07/10/2020,S12000026,562,0
07/10/2020,E06000051,2082,55
07/10/2020,S12000045,936,34
07/10/2020,E08000008,3998,112
07/10/2020,W06000020,566,11
07/10/2020,N09000003,4264,241
07/10/2020,E06000031,2018,20
07/10/2020,W06000005,1328,51
07/10/2020,N09000002,1667,60
07/10/2020,E06000014,2067,139
07/10/2020,S12000039,905,29
07/10/2020,E06000046,492,6
07/10/2020,E08000007,3869,110
07/10/2020,E06000027,472,26
07/10/2020,N09000010,1714,105
07/10/2020,E06000005,1069,36
07/10/2020,E08000021,7862,360
07/10/2020,E08000029,2077,55
07/10/2020,E06000026,1146,36
07/10/2020,E09000006,2157,26
07/10/2020,E06000006,2204,86
07/10/2020,E08000002,3559,120
07/10/2020,S12000034,751,6
07/10/2020,S12000023,23,0
07/10/2020,E08000018,3626,118
07/10/2020,E08000036,3684,126
07/10/2020,E09000005,2721,56
07/10/2020,S12000047,1574,29
07/10/2020,S12000040,1047,41
07/10/2020,S12000036,3943,129
07/10/2020,W06000010,1285,23
07/10/2020,W06000012,1095,30
07/10/2020,E06000020,980,18
07/10/2020,E08000034,5721,178
07/10/2020,S12000020,148,3
07/10/2020,E06000037,684,6
07/10/2020,E10000028,6255,168
07/10/2020,E09000026,2437,58
07/10/2020,E08000016,3202,131
07/10/2020,E06000040,844,32
07/10/2020,S12000005,261,12
07/10/2020,E09000010,2116,42
07/10/2020,E09000013,1382,29
07/10/2020,E06000025,1279,34
07/10/2020,S12000029,2886,153
07/10/2020,E06000055,1849,25
07/10/2020,S12000033,1611,50
07/10/2020,S12000010,483,7
07/10/2020,W06000004,1079,17
07/10/2020,S12000030,461,9
07/10/2020,S12000021,714,26
07/10/2020,S12000013,56,3
07/10/2020,W06000019,838,24
07/10/2020,E09000029,1344,27
07/10/2020,E10000019,3928,100
07/10/2020,W06000014,1056,14
07/10/2020,E08000022,2376,83
07/10/2020,E06000013,1198,33
07/10/2020,E09000017,2091,40
07/10/2020,E06000030,1515,19
07/10/2020,E08000015,5138,143
07/10/2020,E09000020,1084,30
07/10/2020,W06000008,156,3
07/10/2020,E06000007,3289,99
07/10/2020,S12000027,60,0
07/10/2020,W06000016,3838,78
07/10/2020,E09000015,2085,51
07/10/2020,S12000048,662,8
07/10/2020,E08000004,5464,154
07/10/2020,E09000030,2002,63
07/10/2020,E06000057,3425,92
07/10/2020,E06000021,2351,40
07/10/2020,S12000011,756,16
07/10/2020,E08000010,5017,191
07/10/2020,E06000038,1093,17
07/10/2020,E06000010,2153,52
07/10/2020,E10000007,5668,171
07/10/2020,E06000047,6689,352
07/10/2020,E08000033,2327,88
07/10/2020,W06000015,3963,111
07/10/2020,E10000025,4632,84
07/10/2020,E06000009,1803,65
07/10/2020,E08000011,3551,164
07/10/2020,E09000009,2768,81
07/10/2020,S12000049,7496,328
07/10/2020,E10000024,6281,249
07/10/2020,E10000015,6922,143
07/10/2020,E06000035,1381,24
07/10/2020,E06000059,911,23
07/10/2020,E08000027,2277,40
07/10/2020,E10000006,4196,110
07/10/2020,E08000023,2482,54
07/10/2020,E10000002,2630,76
07/10/2020,E06000034,847,15
07/10/2020,E10000018,5766,160
07/10/2020,E08000017,3244,113
07/10/2020,E06000008,3410,83
07/10/2020,E08000037,2995,102
07/10/2020,E10000011,2205,25
07/10/2020,E09000031,1852,33
07/10/2020,E06000042,1341,27
07/10/2020,E06000015,2029,51
07/10/2020,E09000033,1496,51
07/10/2020,E06000024,1257,13
07/10/2020,E06000033,985,2
07/10/2020,E06000043,1351,35
07/10/2020,E08000003,14769,510
07/10/2020,E09000027,1113,45
07/10/2020,E08000012,11546,626
07/10/2020,S12000041,603,9
07/10/2020,E10000012,8047,126
07/10/2020,E09000008,2658,30
07/10/2020,S12000019,739,13
07/10/2020,E09000012,2034,76
07/10/2020,E10000029,3384,38
07/10/2020,E09000016,1819,35
07/10/2020,E09000011,1583,49
07/10/2020,E08000030,2821,72
07/10/2020,E10000020,4014,56
07/10/2020,E10000027,1820,26
07/10/2020,E06000016,7959,137
07/10/2020,E08000031,2605,52
07/10/2020,E06000002,2012,56
07/10/2020,E06000017,177,2
07/10/2020,E08000005,4598,145
07/10/2020,E06000032,2334,38
07/10/2020,E10000016,9933,107
07/10/2020,E06000049,3659,110
07/10/2020,E08000001,6008,134
07/10/2020,E09000024,1312,25
07/10/2020,E10000023,4451,107
07/10/2020,E08000013,3267,134
07/10/2020,E10000032,3855,56
07/10/2020,E10000021,5781,110
07/10/2020,E10000014,6680,104
07/10/2020,E06000036,589,10
07/10/2020,E09000002,1445,31
07/10/2020,E09000022,2297,47
07/10/2020,E06000003,1310,50
07/10/2020,E06000045,1326,32
07/10/2020,E06000012,542,35
07/10/2020,E06000056,1713,26
07/10/2020,E08000025,15015,387
07/10/2020,E10000003,3089,50
07/10/2020,E09000025,2450,52
07/10/2020,E06000041,831,11
07/10/2020,E06000050,3471,108
07/10/2020,E09000014,1573,56
07/10/2020,E06000052,1623,35
07/10/2020,E06000023,2657,206
07/10/2020,E10000008,2680,116
07/10/2020,E09000032,2127,50
07/10/2020,E09000003,2781,65
07/10/2020,E09000018,2025,43
07/10/2020,E09000021,1151,27
07/10/2020,E08000026,3043,105
07/10/2020,E06000011,2521,78
07/10/2020,E09000007,1340,55
07/10/2020,E06000001,1292,43
07/10/2020,E06000058,1877,115
07/10/2020,E10000031,4004,76
07/10/2020,E06000018,6795,721
07/10/2020,E09000004,1562,23
07/10/2020,E06000054,1838,29
07/10/2020,E08000035,13755,602
07/10/2020,E10000034,3854,65
07/10/2020,E09000023,1927,41
07/10/2020,E06000004,2116,110
07/10/2020,E06000039,1195,30
07/10/2020,E08000024,4544,134
07/10/2020,E08000006,4741,157
07/10/2020,E06000019,1084,11
07/10/2020,E10000017,17611,646
07/10/2020,E09000028,2290,32
06/10/2020,N09000001,1079,35
06/10/2020,N09000006,521,39
06/10/2020,N09000008,949,17
06/10/2020,W06000011,2284,48
06/10/2020,N09000007,1153,44
06/10/2020,S12000014,1003,31
06/10/2020,N09000011,853,38
06/10/2020,S12000035,298,9
06/10/2020,W06000022,1356,23
06/10/2020,E08000019,9830,458
06/10/2020,W06000009,405,9
06/10/2020,W06000021,474,4
06/10/2020,E10000013,2681,55
06/10/2020,E06000022,760,43
06/10/2020,W06000001,540,4
06/10/2020,W06000023,561,14
06/10/2020,S12000006,481,21
06/10/2020,N09000005,2007,188
06/10/2020,E08000028,3801,67
06/10/2020,E08000032,11094,289
06/10/2020,S12000050,2904,125
06/10/2020,S12000017,453,5
06/10/2020,E09000019,1179,35
06/10/2020,W06000006,1815,53
06/10/2020,W06000018,1606,44
06/10/2020,W06000013,1243,35
06/10/2020,E08000014,4322,203
06/10/2020,E08000009,3217,125
06/10/2020,W06000024,1093,30
06/10/2020,E10000030,6889,98
06/10/2020,S12000018,479,11
06/10/2020,W06000003,1015,39
06/10/2020,S12000028,624,12
06/10/2020,S12000042,1494,25
06/10/2020,N09000004,733,39
06/10/2020,E06000044,922,46
06/10/2020,W06000002,834,17
06/10/2020,S12000008,740,35
06/10/2020,N09000009,1048,74
06/10/2020,S12000038,1370,69
06/10/2020,E06000051,2027,47
06/10/2020,S12000026,562,13
06/10/2020,S12000045,902,28
06/10/2020,E08000008,3886,111
06/10/2020,W06000020,555,16
06/10/2020,N09000003,4023,199
06/10/2020,E06000031,1998,31
06/10/2020,W06000005,1277,44
06/10/2020,S12000039,876,24
06/10/2020,E06000014,1928,107
06/10/2020,N09000002,1607,50
06/10/2020,E06000046,486,2
06/10/2020,E08000007,3759,134
06/10/2020,E06000027,446,10
06/10/2020,N09000010,1609,74
06/10/2020,E06000005,1033,24
06/10/2020,E08000021,7502,468
06/10/2020,E08000029,2022,41
06/10/2020,E06000026,1110,24
06/10/2020,E09000006,2131,41
06/10/2020,E06000006,2118,109
06/10/2020,E08000002,3439,108
06/10/2020,S12000034,745,5
06/10/2020,S12000023,23,0
06/10/2020,E08000018,3508,101
06/10/2020,E08000036,3558,123
06/10/2020,E09000005,2665,26
06/10/2020,S12000047,1545,33
06/10/2020,S12000040,1006,41
06/10/2020,S12000036,3814,124
06/10/2020,W06000010,1262,18
06/10/2020,W06000012,1065,27
06/10/2020,E06000020,962,18
06/10/2020,E08000034,5543,153
06/10/2020,S12000020,145,2
06/10/2020,E06000037,678,6
06/10/2020,E10000028,6087,174
06/10/2020,E09000026,2379,58
06/10/2020,E06000040,812,29
06/10/2020,S12000005,249,5
06/10/2020,E09000010,2074,33
06/10/2020,E09000013,1353,32
06/10/2020,E06000025,1245,22
06/10/2020,S12000029,2733,126
06/10/2020,E06000055,1824,20
06/10/2020,S12000033,1561,36
06/10/2020,S12000010,476,10
06/10/2020,W06000004,1062,20
06/10/2020,S12000030,452,7
06/10/2020,S12000021,688,28
06/10/2020,S12000013,53,3
06/10/2020,W06000019,814,12
06/10/2020,E09000029,1317,16
06/10/2020,E10000019,3828,76
06/10/2020,W06000014,1042,8
06/10/2020,E08000022,2293,110
06/10/2020,E09000017,2051,48
06/10/2020,E06000013,1165,36
06/10/2020,E06000030,1496,20
06/10/2020,E08000015,4995,164
06/10/2020,E09000020,1054,25
06/10/2020,W06000008,153,3
06/10/2020,E06000007,3190,119
06/10/2020,S12000027,60,0
06/10/2020,W06000016,3760,103
06/10/2020,E09000015,2034,27
06/10/2020,S12000048,654,12
06/10/2020,E08000004,5310,160
06/10/2020,E09000030,1939,60
06/10/2020,E06000057,3333,99
06/10/2020,E06000021,2311,47
06/10/2020,S12000011,740,20
06/10/2020,E08000010,4826,218
06/10/2020,E06000038,1076,17
06/10/2020,E06000010,2101,33
06/10/2020,E10000007,5497,152
06/10/2020,E06000047,6337,242
06/10/2020,E08000033,2239,82
06/10/2020,W06000015,3852,123
06/10/2020,E10000025,4548,69
06/10/2020,E08000016,3071,113
06/10/2020,E08000011,3387,197
06/10/2020,E09000009,2687,57
06/10/2020,S12000049,7168,315
06/10/2020,E10000024,6032,250
06/10/2020,E10000015,6779,123
06/10/2020,E06000035,1357,18
06/10/2020,E06000059,888,31
06/10/2020,E08000027,2237,37
06/10/2020,E10000006,4086,85
06/10/2020,E08000023,2428,59
06/10/2020,E10000002,2554,44
06/10/2020,E06000009,1738,51
06/10/2020,E06000034,832,8
06/10/2020,E10000018,5606,135
06/10/2020,E08000017,3131,88
06/10/2020,E06000008,3327,109
06/10/2020,E08000037,2893,76
06/10/2020,E10000011,2180,36
06/10/2020,E09000031,1819,40
06/10/2020,E06000042,1314,14
06/10/2020,E06000015,1978,56
06/10/2020,E09000033,1445,40
06/10/2020,E06000024,1244,13
06/10/2020,E06000033,983,8
06/10/2020,E06000043,1316,38
06/10/2020,E08000003,14259,546
06/10/2020,E09000027,1068,27
06/10/2020,S12000041,594,3
06/10/2020,E08000012,10920,636
06/10/2020,E10000012,7921,159
06/10/2020,E09000008,2628,34
06/10/2020,S12000019,726,10
06/10/2020,E09000012,1958,63
06/10/2020,E10000029,3346,46
06/10/2020,E09000016,1784,29
06/10/2020,E09000011,1534,34
06/10/2020,E08000030,2749,61
06/10/2020,E10000020,3958,70
06/10/2020,E10000027,1794,27
06/10/2020,E06000016,7822,102
06/10/2020,E08000031,2553,40
06/10/2020,E06000002,1956,78
06/10/2020,E06000017,175,12
06/10/2020,E08000005,4453,132
06/10/2020,E06000032,2296,26
06/10/2020,E10000016,9826,79
06/10/2020,E06000049,3549,86
06/10/2020,E08000001,5874,139
06/10/2020,E09000024,1287,19
06/10/2020,E10000023,4344,99
06/10/2020,E08000013,3133,123
06/10/2020,E10000032,3799,30
06/10/2020,E10000021,5671,81
06/10/2020,E10000014,6576,94
06/10/2020,E06000036,579,9
06/10/2020,E09000002,1414,25
06/10/2020,E09000022,2250,39
06/10/2020,E06000003,1260,43
06/10/2020,E06000045,1294,18
06/10/2020,E06000012,507,44
06/10/2020,E06000056,1687,17
06/10/2020,E08000025,14628,403
06/10/2020,E09000025,2398,43
06/10/2020,E10000003,3039,57
06/10/2020,E06000041,820,11
06/10/2020,E06000050,3363,103
06/10/2020,E09000014,1517,32
06/10/2020,E06000052,1588,24
06/10/2020,E06000023,2451,138
06/10/2020,E10000008,2564,111
06/10/2020,E09000032,2077,45
06/10/2020,E09000003,2716,52
06/10/2020,E09000018,1982,36
06/10/2020,E09000021,1124,22
06/10/2020,E08000026,2938,81
06/10/2020,E06000011,2443,56
06/10/2020,E09000007,1285,42
06/10/2020,E06000001,1249,26
06/10/2020,E06000058,1762,100
06/10/2020,E10000031,3928,81
06/10/2020,E06000018,6074,636
06/10/2020,E09000004,1539,12
06/10/2020,E06000054,1809,30
06/10/2020,E08000035,13153,633
06/10/2020,E10000034,3789,99
06/10/2020,E09000023,1886,38
06/10/2020,E06000004,2006,66
06/10/2020,E06000039,1165,21
06/10/2020,E08000024,4410,151
06/10/2020,E08000006,4584,193
06/10/2020,E06000019,1073,17
06/10/2020,E10000017,16965,683
06/10/2020,E09000028,2258,36
05/10/2020,N09000001,1044,34
05/10/2020,N09000006,482,34
05/10/2020,N09000008,932,14
05/10/2020,W06000011,2236,60
05/10/2020,N09000007,1109,36
05/10/2020,S12000014,972,20
05/10/2020,N09000011,815,23
05/10/2020,S12000035,289,7
05/10/2020,W06000022,1333,10
05/10/2020,E08000019,9372,492
05/10/2020,W06000009,396,2
05/10/2020,W06000021,470,4
05/10/2020,E10000013,2626,60
05/10/2020,E06000022,717,29
05/10/2020,W06000001,536,1
05/10/2020,W06000023,547,15
05/10/2020,S12000006,460,8
05/10/2020,N09000005,1819,164
05/10/2020,E08000028,3734,74
05/10/2020,E08000032,10805,240
05/10/2020,S12000050,2779,113
05/10/2020,S12000017,448,10
05/10/2020,E09000019,1144,33
05/10/2020,W06000006,1762,31
05/10/2020,W06000018,1562,27
05/10/2020,E08000014,4119,178
05/10/2020,W06000013,1208,36
05/10/2020,E08000009,3092,131
05/10/2020,W06000024,1063,31
05/10/2020,E10000030,6791,130
05/10/2020,S12000018,468,4
05/10/2020,W06000003,976,12
05/10/2020,S12000028,612,9
05/10/2020,S12000042,1469,33
05/10/2020,N09000004,694,28
05/10/2020,E06000044,876,36
05/10/2020,W06000002,817,18
05/10/2020,S12000008,705,33
05/10/2020,N09000009,974,40
05/10/2020,S12000038,1301,62
05/10/2020,E06000051,1980,21
05/10/2020,S12000026,549,4
05/10/2020,S12000045,874,31
05/10/2020,E08000008,3775,123
05/10/2020,W06000020,539,11
05/10/2020,N09000003,3824,199
05/10/2020,E06000031,1967,18
05/10/2020,W06000005,1233,42
05/10/2020,S12000039,852,29
05/10/2020,E06000014,1821,82
05/10/2020,N09000002,1557,48
05/10/2020,E06000046,484,3
05/10/2020,E08000007,3625,142
05/10/2020,E06000027,436,13
05/10/2020,N09000010,1535,79
05/10/2020,E06000005,1009,32
05/10/2020,E08000021,7034,417
05/10/2020,E08000029,1981,59
05/10/2020,E06000026,1086,26
05/10/2020,E09000006,2090,29
05/10/2020,E06000006,2009,82
05/10/2020,E08000002,3331,135
05/10/2020,S12000034,740,11
05/10/2020,S12000023,23,0
05/10/2020,E08000018,3407,103
05/10/2020,E08000036,3435,110
05/10/2020,E09000005,2639,56
05/10/2020,S12000047,1512,36
05/10/2020,S12000040,965,41
05/10/2020,W06000010,1244,21
05/10/2020,S12000036,3690,133
05/10/2020,E06000020,944,18
05/10/2020,W06000012,1038,42
05/10/2020,E08000034,5390,155
05/10/2020,S12000020,143,2
05/10/2020,E06000037,672,13
05/10/2020,E10000028,5913,164
05/10/2020,E09000026,2321,51
05/10/2020,E06000040,783,15
05/10/2020,E08000016,2958,74
05/10/2020,S12000005,244,8
05/10/2020,E09000010,2041,43
05/10/2020,E09000013,1321,25
05/10/2020,E06000025,1223,27
05/10/2020,S12000029,2607,118
05/10/2020,E06000055,1804,19
05/10/2020,S12000033,1525,35
05/10/2020,S12000010,466,13
05/10/2020,W06000004,1042,27
05/10/2020,S12000030,445,10
05/10/2020,S12000021,660,28
05/10/2020,S12000013,50,2
05/10/2020,W06000019,802,6
05/10/2020,E09000029,1301,17
05/10/2020,E10000019,3752,64
05/10/2020,W06000014,1034,13
05/10/2020,E08000022,2183,76
05/10/2020,E09000017,2003,47
05/10/2020,E06000030,1476,15
05/10/2020,E06000013,1129,41
05/10/2020,E08000015,4831,166
05/10/2020,E09000020,1029,24
05/10/2020,W06000008,150,4
05/10/2020,E06000007,3071,104
05/10/2020,S12000027,60,0
05/10/2020,E09000015,2007,49
05/10/2020,W06000016,3657,84
05/10/2020,S12000048,642,7
05/10/2020,E08000004,5150,160
05/10/2020,E09000030,1879,52
05/10/2020,E06000057,3234,94
